254.2308089,285.63119,292.7405848,306.8849611,315.5769857
253.634666,282.4684767,288.7472656,302.5832301,312.4207104
253.1226057,276.0761063,281.6993021,294.2732924,306.3794549
251.2696855,267.660004,272.412186,283.8555014,298.4444467
248.068232,258.1463998,261.9278036,272.2174857,287.4006489
243.5731831,248.4852432,251.5484684,260.3996049,271.9989348
237.6047954,239.0319433,241.9535813,249.4757945,253.3625954
229.8540271,229.6064978,233.0275401,240.3686671,244.971142
220.1278523,218.5100439,223.4271088,231.6278537,239.6620904
205.9379923,201.9621408,207.127895,216.3910497,227.0079439
232.3471193,253.0793522,251.7381387,255.8263665,262.2914904
242.5642554,254.6699508,256.3163704,264.224503,275.6477315
246.9550382,244.4005787,247.9910359,259.0608082,267.9565048
248.2883007,220.1778289,222.4153001,216.9008889,205.3966059
248.0590355,177.2186161,153.1700568,96.07361516,36.13850836
247.9715529,179.8855943,154.497249,92.75730047,31.87711131
247.0808607,225.8467687,225.5173457,216.9714892,198.3972623
242.8776194,247.0147392,245.5493739,254.4396125,255.1545259
233.1157737,249.2168908,244.1535077,244.2606314,245.4243648
218.3696584,240.482806,237.7415208,236.2661759,227.2993534
218.1038401,241.4319487,238.9078181,239.3316566,231.4543916
232.8164491,250.2621232,245.6171874,244.9258302,248.9387892
242.2142584,247.3782969,246.2502904,254.3632582,258.7833025
247.6460594,225.7099742,225.4561721,218.9630531,203.8400207
249.7796297,181.0671075,154.381312,89.52878203,46.96534329
249.0014235,178.9575943,154.0413472,85.76491596,43.77940075
247.7880701,221.3651762,222.7830544,212.4098832,205.1900067
246.4883568,244.4730057,247.5134378,257.7063541,267.0053622
241.04557,253.4832619,255.2443576,263.9042055,274.7572748
230.0755932,250.8797546,250.5013973,254.7468802,261.1703143
207.7606036,202.3382558,207.5501355,216.3315246,227.6884799
221.2583837,218.7162095,223.3729688,231.6002565,240.7298789
230.9171274,229.7045748,233.1501813,240.4367133,246.6360119
238.4005681,239.1520054,242.0165905,249.5060162,253.9879566
244.1136554,248.5201068,251.5651631,260.3479022,270.1907538
248.3239936,258.0924421,261.9356071,272.1614122,286.636418
251.1441739,267.4548147,272.4310142,283.8304939,298.0944027
252.6320925,275.7376043,281.785044,294.3747093,306.4076256
252.9374776,282.0651432,288.9086424,302.9235701,312.4901429
253.6369428,285.2879734,292.9439878,307.3034675,315.6222868
